School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,121,278,293,333,336,323,301,278,243,189,130,122,77,67,37,21,8,8,4,5,5,3,2,3,1,1,1,1,2,-,-,2,-,-,-,-,-,2,-,2,-,-,-,1,-,1,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3206,Phruso,MMR002003
 Previously attended,11,19,20,29,30,38,46,62,100,106,125,164,160,212,154,245,155,199,189,161,202,186,163,192,148,199,110,134,147,104,149,94,93,116,80,142,78,108,103,84,118,80,56,63,42,97,28,42,53,41,52,34,24,35,27,35,12,15,13,9,25,13,9,10,7,17,6,8,3,2,8,2,1,3,1,8,2,2,1,-,3,-,-,-,-,4,5868,Phruso,MMR002003
 Never attended,245,110,49,25,9,19,9,18,17,20,17,17,17,26,23,41,22,30,28,28,41,45,42,46,37,74,43,49,48,47,86,52,49,64,37,96,38,43,63,61,123,67,63,77,50,141,35,51,61,60,100,65,47,60,35,118,21,31,24,30,75,29,21,24,14,69,14,20,16,18,49,14,1,16,10,37,11,6,7,7,18,3,3,1,-,11,3584,Phruso,MMR002003
 Total,377,407,362,387,375,380,356,358,360,315,272,303,254,305,214,307,185,237,221,194,248,234,207,241,186,274,154,184,197,151,235,148,142,180,117,238,116,153,166,147,241,147,119,141,92,239,63,95,114,102,152,99,71,95,62,153,33,46,37,39,100,42,30,34,21,87,20,28,19,20,58,16,2,19,11,45,13,8,8,7,21,3,3,1,-,15,12658,Phruso,MMR002003
