School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,513,2153,2666,2913,2813,2679,2616,2785,2521,2194,1620,1250,1067,808,628,413,204,121,58,50,32,18,23,14,7,4,9,9,8,8,4,2,3,3,5,7,-,6,5,4,5,4,3,2,3,3,4,5,2,1,1,2,1,-,2,5,1,3,3,2,5,2,1,1,1,3,-,-,3,1,3,-,1,4,3,2,2,-,-,1,1,1,-,-,-,4,30334,Myeik,MMR006005
 Previously attended,90,173,215,254,230,277,304,509,675,977,1141,1403,1659,2123,1974,2587,2291,2448,2406,2362,2574,2192,2221,2358,2030,2634,1925,2103,2126,1826,2064,1674,1530,1854,1607,1938,1335,1704,1672,1375,1854,1380,1263,1445,1081,1513,1059,1278,1243,1175,1232,1014,937,971,669,1072,571,631,670,541,739,452,510,377,230,470,256,336,295,208,494,224,152,221,101,199,108,125,142,100,170,91,86,53,50,244,90872,Myeik,MMR006005
 Never attended,2112,625,135,69,48,43,28,32,38,38,42,40,39,40,44,64,36,61,59,52,87,64,74,86,55,107,52,68,49,56,86,54,47,92,49,102,50,57,66,61,108,66,58,71,56,118,47,69,87,55,116,78,68,59,45,113,52,59,65,57,135,43,59,53,26,95,27,41,61,39,135,71,50,69,27,74,35,36,51,33,54,34,30,19,12,96,7859,Myeik,MMR006005
 Total,2715,2951,3016,3236,3091,2999,2948,3326,3234,3209,2803,2693,2765,2971,2646,3064,2531,2630,2523,2464,2693,2274,2318,2458,2092,2745,1986,2180,2183,1890,2154,1730,1580,1949,1661,2047,1385,1767,1743,1440,1967,1450,1324,1518,1140,1634,1110,1352,1332,1231,1349,1094,1006,1030,716,1190,624,693,738,600,879,497,570,431,257,568,283,377,359,248,632,295,203,294,131,275,145,161,193,134,225,126,116,72,62,344,129065,Myeik,MMR006005
