School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,551,1180,1315,1172,1269,1225,1137,1243,1108,803,627,381,320,275,150,106,61,43,25,16,9,10,16,11,8,7,4,8,6,7,7,1,6,1,5,5,3,3,3,3,2,1,3,3,1,2,2,3,2,1,3,3,3,1,-,3,1,2,3,-,2,1,3,1,2,2,1,1,3,2,1,2,1,-,1,1,2,2,2,1,-,-,-,-,-,2,13202,Sinku,MMR010010
 Previously attended,153,147,186,175,213,206,237,413,608,756,946,1044,1266,1480,1293,1549,1403,1460,1310,1260,1507,1185,1330,1324,1174,1441,1127,1232,1222,1040,1358,1021,1086,1157,1032,1130,846,968,972,795,1140,751,829,850,725,881,625,755,761,642,795,579,631,554,382,546,414,385,427,349,443,245,341,234,172,274,161,181,173,122,219,100,143,128,88,108,67,90,72,41,78,19,36,27,19,82,55736,Sinku,MMR010010
 Never attended,734,110,39,34,21,19,13,20,21,29,14,27,30,29,27,44,29,29,37,28,52,30,38,43,44,48,39,63,49,42,56,41,50,46,46,75,26,48,58,31,72,41,71,51,31,61,24,40,52,34,66,33,50,42,35,81,50,39,39,36,69,26,50,33,26,76,30,33,52,38,59,35,45,48,22,60,30,17,30,13,30,15,20,12,13,43,4132,Sinku,MMR010010
 Total,1438,1437,1540,1381,1503,1450,1387,1676,1737,1588,1587,1452,1616,1784,1470,1699,1493,1532,1372,1304,1568,1225,1384,1378,1226,1496,1170,1303,1277,1089,1421,1063,1142,1204,1083,1210,875,1019,1033,829,1214,793,903,904,757,944,651,798,815,677,864,615,684,597,417,630,465,426,469,385,514,272,394,268,200,352,192,215,228,162,279,137,189,176,111,169,99,109,104,55,108,34,56,39,32,127,73070,Sinku,MMR010010
