School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,512,985,1119,1162,1142,1205,921,1046,936,670,509,328,232,194,127,92,51,47,20,20,16,7,8,14,12,13,3,8,5,6,6,4,3,6,2,3,3,9,5,1,5,1,4,1,2,-,-,-,-,2,4,-,1,3,-,1,-,3,1,-,1,-,3,-,-,3,-,2,-,1,4,1,-,1,-,3,-,-,-,1,1,-,-,-,-,2,11503,An,MMR012014
 Previously attended,50,71,109,105,93,137,130,205,280,358,484,512,568,897,686,1050,652,805,757,617,1016,644,717,849,549,928,531,669,649,522,835,544,622,753,462,728,421,649,484,415,585,379,321,395,280,488,208,302,343,259,378,242,188,213,119,284,94,138,164,122,214,96,101,52,35,114,40,54,51,43,82,48,33,36,11,60,18,18,15,19,33,11,11,9,5,20,28284,An,MMR012014
 Never attended,827,316,140,153,88,121,59,103,93,83,115,99,97,192,105,308,93,131,167,119,339,153,181,324,162,424,117,203,144,137,328,123,177,252,111,351,99,198,185,126,468,148,148,262,152,503,127,214,221,178,421,192,126,197,77,417,74,142,156,131,325,84,127,114,45,317,47,81,90,59,200,43,50,65,32,178,24,53,41,39,64,21,25,24,13,67,14125,An,MMR012014
 Total,1389,1372,1368,1420,1323,1463,1110,1354,1309,1111,1108,939,897,1283,918,1450,796,983,944,756,1371,804,906,1187,723,1365,651,880,798,665,1169,671,802,1011,575,1082,523,856,674,542,1058,528,473,658,434,991,335,516,564,439,803,434,315,413,196,702,168,283,321,253,540,180,231,166,80,434,87,137,141,103,286,92,83,102,43,241,42,71,56,59,98,32,36,33,18,89,53912,An,MMR012014
