School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,641,1389,1408,1407,1355,1388,1221,1247,1052,780,647,503,362,268,176,118,72,35,14,13,9,8,12,13,4,11,3,9,6,3,9,4,4,2,4,4,5,3,1,4,5,3,4,2,2,3,2,4,6,2,5,3,1,3,2,5,2,1,4,1,4,-,4,4,2,-,1,1,3,2,3,1,2,3,-,3,-,1,2,-,1,1,-,1,1,1,14315,Danubyu,MMR017022
 Previously attended,124,189,208,197,219,318,299,517,705,846,964,951,1088,1210,1193,1493,1139,1388,1237,1299,1523,1206,1288,1436,1270,1569,1267,1294,1416,1128,1455,1225,1123,1304,1153,1374,1050,1291,1103,1131,1349,1122,1040,1154,992,1258,965,1030,1061,909,1156,892,884,942,735,939,588,648,701,627,617,461,423,301,251,405,242,319,351,312,430,303,194,268,144,220,141,134,149,103,121,84,61,40,42,142,66440,Danubyu,MMR017022
 Never attended,922,149,53,34,31,27,30,35,35,47,45,40,41,52,35,56,30,42,51,44,69,45,49,55,50,76,52,51,59,44,71,32,38,48,40,60,37,58,48,44,62,42,51,44,41,68,43,47,48,45,81,56,62,69,41,88,54,48,68,48,85,23,47,34,18,96,31,48,52,48,89,65,48,66,33,60,43,45,45,24,50,28,14,13,7,36,5079,Danubyu,MMR017022
 Total,1687,1727,1669,1638,1605,1733,1550,1799,1792,1673,1656,1494,1491,1530,1404,1667,1241,1465,1302,1356,1601,1259,1349,1504,1324,1656,1322,1354,1481,1175,1535,1261,1165,1354,1197,1438,1092,1352,1152,1179,1416,1167,1095,1200,1035,1329,1010,1081,1115,956,1242,951,947,1014,778,1032,644,697,773,676,706,484,474,339,271,501,274,368,406,362,522,369,244,337,177,283,184,180,196,127,172,113,75,54,50,179,85834,Danubyu,MMR017022
