School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,98,420,584,668,630,684,581,540,400,295,206,158,123,86,69,36,27,13,12,3,4,1,2,3,3,-,1,3,2,2,4,2,-,-,2,2,1,-,-,1,1,-,-,-,-,-,1,-,2,1,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5675,Panglong(ST),MMR014011
 Previously attended,12,17,21,40,39,74,97,155,228,299,315,333,384,435,379,495,326,391,347,341,368,348,306,339,330,343,235,285,257,204,255,201,210,210,174,245,129,176,183,139,190,126,119,136,82,139,119,122,116,111,88,55,50,60,39,44,25,26,34,17,30,24,20,12,10,17,8,13,4,8,14,7,2,6,4,8,-,1,2,2,4,-,-,1,-,3,11563,Panglong(ST),MMR014011
 Never attended,649,401,212,232,143,180,109,172,156,136,122,152,187,243,133,298,158,201,192,186,295,184,205,274,209,381,180,220,260,232,348,211,218,285,179,395,192,270,223,208,343,234,207,260,182,343,185,229,233,250,341,241,218,230,167,365,130,136,164,139,193,110,140,120,70,148,43,54,76,59,126,79,57,57,32,92,31,34,28,25,35,16,8,9,10,32,15512,Panglong(ST),MMR014011
 Total,759,838,817,940,812,938,787,867,784,730,643,643,694,764,581,829,511,605,551,530,667,533,513,616,542,724,416,508,519,438,607,414,428,495,355,642,322,446,406,348,534,360,326,396,264,482,305,351,351,362,429,296,268,290,206,409,155,162,198,158,224,134,160,132,80,165,51,67,80,67,140,87,59,63,36,100,31,35,30,27,39,16,8,10,10,35,32750,Panglong(ST),MMR014011
