School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,641,1219,1458,1391,1489,1532,1379,1363,1181,855,630,458,410,333,216,149,85,56,43,17,14,10,18,13,7,19,4,9,3,2,8,5,5,5,4,7,2,6,2,1,4,2,6,4,1,5,1,6,1,2,7,2,1,1,1,3,2,3,2,2,4,5,1,1,2,2,1,1,1,2,4,3,1,1,-,-,1,-,2,1,1,2,1,-,4,3,15149,Wetlet,MMR005006
 Previously attended,91,144,130,178,181,228,241,404,607,764,922,997,1168,1428,1310,1745,1533,1566,1568,1381,1828,1441,1548,1644,1472,1964,1438,1532,1719,1342,1936,1306,1547,1599,1342,1803,1240,1630,1496,1184,1790,1112,1386,1267,1072,1540,920,1071,1110,866,1314,821,823,806,579,942,564,664,678,529,890,413,639,435,289,574,235,285,317,195,507,157,229,252,135,249,116,153,134,85,147,63,67,49,39,170,74275,Wetlet,MMR005006
 Never attended,723,80,29,13,12,11,10,8,18,23,21,22,33,42,37,56,38,44,47,43,77,46,61,69,60,100,67,83,91,64,168,78,109,114,71,160,81,137,134,106,215,100,152,148,96,207,99,115,134,104,222,94,138,119,93,216,97,134,153,119,284,106,176,126,80,284,78,116,112,103,298,67,136,148,76,191,78,93,78,50,99,35,43,32,30,128,8988,Wetlet,MMR005006
 Total,1455,1443,1617,1582,1682,1771,1630,1775,1806,1642,1573,1477,1611,1803,1563,1950,1656,1666,1658,1441,1919,1497,1627,1726,1539,2083,1509,1624,1813,1408,2112,1389,1661,1718,1417,1970,1323,1773,1632,1291,2009,1214,1544,1419,1169,1752,1020,1192,1245,972,1543,917,962,926,673,1161,663,801,833,650,1178,524,816,562,371,860,314,402,430,300,809,227,366,401,211,440,195,246,214,136,247,100,111,81,73,301,98412,Wetlet,MMR005006
