School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,370,1006,1092,1057,1053,1049,1083,1033,1103,939,757,627,516,459,353,211,129,88,42,26,31,14,28,17,18,16,14,17,3,10,6,6,2,6,9,8,7,7,2,3,6,4,4,1,6,4,3,4,5,3,5,2,2,2,4,1,1,5,1,3,2,5,2,2,-,5,-,-,-,-,2,1,2,-,1,1,-,1,-,-,3,-,-,2,1,1,13314,Dagon Myothit(East),MMR013020
 Previously attended,89,142,179,148,166,226,236,299,381,520,569,733,856,1141,1085,1390,1312,1390,1344,1314,1403,1255,1374,1385,1318,1568,1220,1319,1283,1184,1255,1112,1129,1249,1109,1230,977,1143,1104,1018,1056,955,879,948,854,917,733,774,827,715,765,658,612,661,542,638,445,500,485,417,488,372,390,299,209,293,153,183,189,154,197,141,111,121,62,98,54,45,47,58,61,34,32,27,15,72,56441,Dagon Myothit(East),MMR013020
 Never attended,747,151,43,37,36,30,25,32,31,36,20,44,30,44,46,51,37,42,46,49,68,62,53,60,66,73,53,66,67,51,79,52,58,75,41,67,42,56,58,48,67,53,53,60,47,70,53,50,58,57,59,58,50,66,44,81,39,44,71,46,74,52,48,48,25,63,30,45,43,43,72,54,48,43,19,46,18,24,25,22,23,21,13,14,8,39,4858,Dagon Myothit(East),MMR013020
 Total,1206,1299,1314,1242,1255,1305,1344,1364,1515,1495,1346,1404,1402,1644,1484,1652,1478,1520,1432,1389,1502,1331,1455,1462,1402,1657,1287,1402,1353,1245,1340,1170,1189,1330,1159,1305,1026,1206,1164,1069,1129,1012,936,1009,907,991,789,828,890,775,829,718,664,729,590,720,485,549,557,466,564,429,440,349,234,361,183,228,232,197,271,196,161,164,82,145,72,70,72,80,87,55,45,43,24,112,74613,Dagon Myothit(East),MMR013020
