School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,302,802,933,871,873,1035,800,819,778,649,465,382,263,204,163,92,58,46,39,19,17,16,12,15,10,11,10,8,6,5,5,5,4,6,5,7,3,7,5,6,7,4,-,2,4,2,3,3,3,3,2,1,1,2,-,-,2,-,-,1,1,1,1,2,-,-,-,2,-,-,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,9808,Tachileik,MMR016009
 Previously attended,60,113,120,143,145,183,186,245,329,438,499,621,727,957,820,1106,905,996,954,932,955,830,873,922,858,1119,749,824,734,692,753,657,604,742,514,689,412,626,576,429,523,405,368,388,312,387,235,259,300,236,247,232,178,171,125,202,97,119,103,102,107,56,71,49,30,47,20,22,26,22,31,20,12,13,8,17,6,9,5,10,8,3,4,5,1,14,30642,Tachileik,MMR016009
 Never attended,887,372,266,223,207,260,152,223,233,210,276,242,255,358,223,410,218,286,304,243,484,290,298,350,234,617,291,374,345,300,539,347,361,362,257,588,238,427,415,399,614,380,361,497,362,762,329,478,458,425,547,380,309,333,218,618,192,249,238,235,325,175,174,144,99,329,75,110,128,100,185,94,71,102,47,160,41,42,28,52,55,20,23,23,19,67,24037,Tachileik,MMR016009
 Total,1249,1287,1319,1237,1225,1478,1138,1287,1340,1297,1240,1245,1245,1519,1206,1608,1181,1328,1297,1194,1456,1136,1183,1287,1102,1747,1050,1206,1085,997,1297,1009,969,1110,776,1284,653,1060,996,834,1144,789,729,887,678,1151,567,740,761,664,796,613,488,506,343,820,291,368,341,338,433,232,246,195,129,376,95,134,154,122,219,114,83,115,55,178,47,51,33,62,63,23,27,28,20,82,64487,Tachileik,MMR016009
