School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,111,232,278,275,261,253,242,250,225,168,146,119,87,46,56,28,21,6,4,1,4,6,1,-,1,1,3,-,1,1,1,-,-,2,1,-,-,1,1,2,1,-,-,-,-,1,-,-,1,1,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2845,Saw,MMR009025
 Previously attended,23,44,36,52,51,47,47,81,94,105,117,151,177,188,205,301,237,243,220,282,265,257,275,300,255,350,278,276,234,224,294,271,296,273,241,298,286,287,266,266,270,238,255,241,218,267,173,212,208,147,155,144,102,113,102,118,91,107,97,94,103,76,45,48,38,36,29,34,28,24,28,19,8,9,6,4,7,5,6,11,8,3,2,3,3,4,12132,Saw,MMR009025
 Never attended,184,23,4,2,4,2,4,4,3,3,3,1,4,8,2,5,3,3,5,6,6,3,9,4,1,5,4,7,4,3,10,4,7,5,2,7,8,10,1,5,15,10,10,7,11,22,22,21,17,32,33,37,33,40,38,58,35,35,48,54,63,46,48,40,39,55,36,50,60,63,62,40,55,45,32,40,30,32,24,18,10,14,12,8,7,24,1909,Saw,MMR009025
 Total,318,299,318,329,316,302,293,335,322,276,266,271,268,242,263,334,261,252,229,289,275,266,285,304,257,356,285,283,239,228,305,275,303,280,244,305,294,298,268,273,286,248,265,248,229,290,195,233,226,180,189,181,135,154,140,176,126,142,145,148,166,123,93,88,77,93,65,84,89,87,90,59,63,54,38,44,37,37,30,29,18,17,14,11,10,28,16886,Saw,MMR009025
