School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,599,1756,1961,1893,1909,2020,1895,1909,1996,1749,1411,1105,957,832,664,442,282,132,89,70,57,35,27,27,33,27,22,17,16,11,9,7,7,10,10,6,11,6,4,10,8,5,5,11,5,4,6,4,4,3,6,9,3,4,7,8,6,7,1,6,6,5,6,2,4,2,1,3,1,2,3,2,1,1,1,-,1,-,1,2,-,-,2,1,1,1,24184,Mingaladon,MMR013002
 Previously attended,164,291,318,308,347,385,424,545,730,938,1061,1434,1781,2444,2344,3069,2768,2906,2936,2920,3066,2695,2667,2927,2789,3202,2331,2639,2533,2360,2607,2296,2186,2528,2220,2612,1933,2410,2220,2002,2424,1880,1818,2061,1669,1970,1358,1578,1612,1535,1613,1365,1259,1278,1019,1370,770,914,934,694,917,605,726,545,375,524,308,354,338,304,443,286,203,250,135,206,129,117,126,118,125,86,74,51,37,125,114964,Mingaladon,MMR013002
 Never attended,1396,232,52,39,27,28,20,33,36,25,26,25,35,36,34,59,51,43,29,35,55,39,40,58,46,72,42,53,62,48,71,63,64,67,52,79,41,78,74,65,93,52,66,79,42,80,45,67,62,56,76,74,38,71,53,79,44,80,71,59,107,67,78,45,47,89,36,56,49,48,116,82,48,75,38,52,36,38,48,35,39,22,27,12,9,52,6068,Mingaladon,MMR013002
 Total,2159,2279,2331,2240,2283,2433,2339,2487,2762,2712,2498,2564,2773,3312,3042,3570,3101,3081,3054,3025,3178,2769,2734,3012,2868,3301,2395,2709,2611,2419,2687,2366,2257,2605,2282,2697,1985,2494,2298,2077,2525,1937,1889,2151,1716,2054,1409,1649,1678,1594,1695,1448,1300,1353,1079,1457,820,1001,1006,759,1030,677,810,592,426,615,345,413,388,354,562,370,252,326,174,258,166,155,175,155,164,108,103,64,47,178,145216,Mingaladon,MMR013002
