School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,410,843,969,827,797,942,828,890,877,696,528,424,353,271,189,136,83,52,24,22,17,10,12,6,12,7,5,6,9,5,7,6,12,2,3,4,6,4,1,2,2,1,2,8,-,3,2,1,2,1,4,2,2,-,2,1,-,-,1,1,2,1,3,2,1,4,-,1,2,1,1,-,-,1,-,1,-,-,-,-,2,-,1,-,-,4,10359,Salingyi,MMR005018
 Previously attended,58,132,114,142,137,164,183,261,369,494,545,561,731,848,694,1043,905,921,930,881,1156,882,1016,1093,1017,1215,868,956,970,771,1263,747,923,1002,844,1064,675,925,905,632,1085,665,718,657,607,823,568,605,663,583,754,453,572,507,379,548,402,400,403,284,398,202,353,217,150,265,139,155,137,93,214,76,113,126,55,99,48,58,82,46,56,19,40,29,20,83,43986,Salingyi,MMR005018
 Never attended,494,38,16,9,8,8,17,12,12,10,10,25,22,31,24,51,28,27,42,32,49,18,48,43,29,85,51,52,40,39,60,30,57,51,40,90,43,82,83,67,143,74,104,103,69,154,73,84,126,66,132,72,117,104,90,162,89,99,131,106,190,55,133,102,76,207,68,95,110,73,220,61,92,94,52,100,52,57,50,32,86,10,26,21,13,67,6213,Salingyi,MMR005018
 Total,962,1013,1099,978,942,1114,1028,1163,1258,1200,1083,1010,1106,1150,907,1230,1016,1000,996,935,1222,910,1076,1142,1058,1307,924,1014,1019,815,1330,783,992,1055,887,1158,724,1011,989,701,1230,740,824,768,676,980,643,690,791,650,890,527,691,611,471,711,491,499,535,391,590,258,489,321,227,476,207,251,249,167,435,137,205,221,107,200,100,115,132,78,144,29,67,50,33,154,60558,Salingyi,MMR005018
