School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,588,1405,1556,1461,1527,1534,1383,1358,1120,865,667,375,363,235,153,88,50,29,19,7,14,8,6,6,7,5,6,2,2,4,3,4,1,3,2,3,1,3,2,7,5,3,2,4,2,2,1,1,5,2,4,2,4,2,2,5,2,2,1,5,4,-,2,-,-,6,1,1,-,2,1,3,-,1,1,4,2,1,2,-,-,1,-,-,-,1,14961,Letpadan,MMR008008
 Previously attended,86,153,188,162,204,264,312,497,705,830,1006,994,1076,1287,1186,1417,1229,1368,1324,1261,1491,1278,1294,1437,1219,1513,1145,1262,1295,1078,1508,1112,1110,1289,1162,1269,949,1294,1074,1024,1223,1040,915,981,917,1172,878,913,1036,806,1034,818,732,835,658,894,587,596,688,556,642,412,417,300,187,355,197,206,236,224,351,230,148,181,92,199,113,132,96,109,112,63,39,45,36,118,62871,Letpadan,MMR008008
 Never attended,1089,195,81,52,30,48,28,40,73,36,71,49,72,64,71,79,51,66,60,53,82,64,58,71,62,89,57,60,86,69,104,60,68,87,53,85,43,71,54,63,93,58,70,77,60,100,61,74,75,63,111,81,51,81,79,116,77,76,90,83,129,62,84,49,40,111,44,74,75,67,150,78,69,73,49,107,63,56,65,48,53,26,18,22,14,54,6950,Letpadan,MMR008008
 Total,1763,1753,1825,1675,1761,1846,1723,1895,1898,1731,1744,1418,1511,1586,1410,1584,1330,1463,1403,1321,1587,1350,1358,1514,1288,1607,1208,1324,1383,1151,1615,1176,1179,1379,1217,1357,993,1368,1130,1094,1321,1101,987,1062,979,1274,940,988,1116,871,1149,901,787,918,739,1015,666,674,779,644,775,474,503,349,227,472,242,281,311,293,502,311,217,255,142,310,178,189,163,157,165,90,57,67,50,173,84782,Letpadan,MMR008008
