School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,219,819,1022,1051,951,1178,1062,1020,924,694,508,403,307,208,156,111,52,35,17,11,8,6,9,6,4,5,3,9,4,3,4,3,3,2,1,6,2,1,2,3,2,2,5,5,1,4,1,3,3,-,2,5,2,5,-,1,-,2,-,1,1,-,1,-,-,1,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,10883,Kyukme,MMR015012
 Previously attended,40,88,115,131,137,152,181,279,380,474,549,614,703,934,722,1055,759,901,800,748,902,712,699,879,682,1093,578,754,691,624,901,672,604,751,556,883,535,751,699,558,799,527,522,571,434,686,373,449,469,424,486,375,335,363,221,384,193,190,185,164,218,119,141,106,62,102,61,68,59,63,91,52,46,41,17,46,23,28,14,24,15,19,11,6,6,29,33903,Kyukme,MMR015012
 Never attended,841,305,120,78,63,46,36,33,53,51,55,51,66,104,84,170,80,123,98,88,199,108,128,181,129,358,130,229,200,148,324,244,174,235,149,376,150,211,208,167,341,176,167,254,140,432,127,224,219,205,358,245,195,245,147,453,135,164,182,147,251,143,165,150,73,245,63,101,117,103,174,113,71,117,49,124,40,54,40,40,80,41,29,27,10,72,13641,Kyukme,MMR015012
 Total,1100,1212,1257,1260,1151,1376,1279,1332,1357,1219,1112,1068,1076,1246,962,1336,891,1059,915,847,1109,826,836,1066,815,1456,711,992,895,775,1229,919,781,988,706,1265,687,963,909,728,1142,705,694,830,575,1122,501,676,691,629,846,625,532,613,368,838,328,356,367,312,470,262,307,256,135,348,124,170,177,166,266,165,117,158,67,170,63,82,54,64,95,60,40,33,16,101,58427,Kyukme,MMR015012
