School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,479,1518,1739,1574,1528,1521,1442,1487,1508,1156,877,809,699,643,467,311,172,97,83,46,32,21,29,15,22,22,9,5,10,8,8,10,3,7,13,6,6,9,10,6,3,3,7,5,5,3,3,4,4,7,1,2,5,2,4,1,-,5,1,4,1,-,4,2,-,2,2,1,-,1,1,1,-,1,-,-,-,-,-,1,1,1,-,-,-,-,18495,Pyigyidagun,MMR010005
 Previously attended,148,270,262,266,267,287,299,448,563,789,870,1097,1356,1830,1712,2343,1963,2219,2206,2049,2435,2005,2049,2294,2106,2647,1761,1995,1882,1567,2029,1531,1528,1838,1446,1764,1202,1546,1471,1104,1621,1025,1133,1154,860,1188,803,850,904,712,957,659,717,683,480,720,368,467,533,385,629,284,458,299,183,312,153,174,177,125,251,153,123,121,55,115,51,64,62,55,74,32,44,32,24,89,77802,Pyigyidagun,MMR010005
 Never attended,1119,183,49,27,21,20,28,26,22,20,18,17,33,56,39,75,34,50,43,51,82,53,62,71,59,104,55,75,77,78,126,76,81,104,59,102,49,92,86,72,112,63,87,91,50,93,53,62,64,57,121,58,66,59,45,109,50,52,84,70,110,31,105,58,30,97,35,42,61,28,110,49,41,55,15,77,22,29,33,24,38,18,14,12,12,61,6147,Pyigyidagun,MMR010005
 Total,1746,1971,2050,1867,1816,1828,1769,1961,2093,1965,1765,1923,2088,2529,2218,2729,2169,2366,2332,2146,2549,2079,2140,2380,2187,2773,1825,2075,1969,1653,2163,1617,1612,1949,1518,1872,1257,1647,1567,1182,1736,1091,1227,1250,915,1284,859,916,972,776,1079,719,788,744,529,830,418,524,618,459,740,315,567,359,213,411,190,217,238,154,362,203,164,177,70,192,73,93,95,80,113,51,58,44,36,150,102444,Pyigyidagun,MMR010005
