School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,86,228,219,248,212,224,190,205,198,173,134,108,72,50,20,22,14,7,3,2,-,1,-,2,2,2,1,-,-,-,3,-,1,1,1,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2433,Parsaung,MMR002006
 Previously attended,19,30,15,13,20,14,20,35,58,68,86,118,155,198,167,212,198,181,197,177,187,184,169,185,147,208,150,160,154,132,143,132,115,141,109,129,86,115,97,81,127,84,69,91,64,87,61,64,59,59,51,58,27,34,30,49,21,19,19,22,29,19,13,12,10,19,3,4,14,1,9,2,5,4,5,10,-,1,4,3,2,4,2,3,-,2,6080,Parsaung,MMR002006
 Never attended,157,55,15,17,6,2,5,6,8,4,9,4,2,7,8,14,14,4,13,8,18,17,13,22,14,33,15,14,15,7,27,17,19,19,17,38,10,18,12,22,34,25,12,18,9,46,17,17,17,18,15,27,13,9,11,30,16,11,20,14,20,15,11,12,4,20,8,5,4,5,11,11,6,4,3,8,-,2,1,3,2,3,2,1,-,7,1272,Parsaung,MMR002006
 Total,262,313,249,278,238,240,215,246,264,245,229,230,229,255,195,248,226,192,213,187,205,202,182,209,163,243,166,174,169,139,173,149,135,161,127,167,96,133,109,103,161,109,83,109,73,133,78,81,76,77,67,85,40,43,41,79,38,30,39,36,49,34,24,24,14,39,11,9,18,6,20,13,11,8,8,18,-,3,5,6,4,7,4,4,-,9,9785,Parsaung,MMR002006
