School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,90,289,354,326,337,301,302,266,257,200,156,96,98,71,34,33,17,3,8,4,3,3,2,2,3,1,3,-,1,-,2,-,-,1,-,3,-,1,-,1,-,1,1,1,1,4,-,1,-,-,-,-,-,1,-,1,-,2,2,-,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3286,Ngwehsaung(ST),MMR017001
 Previously attended,20,37,57,51,58,65,73,96,135,173,199,183,206,256,248,323,283,276,261,253,322,278,292,300,282,368,285,293,271,214,300,226,212,264,226,242,161,293,228,203,227,199,194,216,157,253,173,191,204,157,197,154,133,119,97,149,74,88,75,59,93,46,52,41,41,50,34,40,20,35,28,27,12,27,9,23,8,12,9,15,9,12,7,6,7,10,12302,Ngwehsaung(ST),MMR017001
 Never attended,304,97,36,27,25,14,15,15,12,11,15,10,18,18,18,23,13,17,14,17,29,24,20,23,17,36,16,33,25,24,33,23,13,21,21,27,14,17,11,22,20,17,17,30,26,35,37,23,21,34,33,28,23,24,19,32,23,20,35,22,31,24,13,12,14,36,14,26,22,22,34,14,13,17,8,29,6,10,6,17,7,6,3,6,4,14,2095,Ngwehsaung(ST),MMR017001
 Total,414,423,447,404,420,380,390,377,404,384,370,289,322,345,300,379,313,296,283,274,354,305,314,325,302,405,304,326,297,238,335,249,225,286,247,272,175,311,239,226,247,217,212,247,184,292,210,215,225,191,230,182,156,144,116,182,97,110,112,81,124,70,65,53,57,86,48,66,42,58,62,41,25,44,17,52,14,22,15,32,16,18,10,12,11,24,17683,Ngwehsaung(ST),MMR017001
