School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,277,1113,1210,1188,1181,1367,1095,1122,934,714,486,377,252,193,131,93,33,26,15,13,6,8,10,9,3,6,3,2,2,1,5,-,2,1,1,3,2,3,-,3,1,1,-,-,-,1,-,-,-,3,3,2,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,1,1,-,2,-,2,-,-,-,-,-,-,-,-,2,-,-,-,1,11913,Kyaukkyi,MMR007011
 Previously attended,48,92,81,87,116,167,166,314,444,623,693,775,739,911,729,972,693,791,781,731,988,710,722,843,650,961,593,748,697,548,824,569,600,708,587,874,508,759,636,513,797,558,490,544,427,648,373,422,408,363,484,378,236,302,224,378,156,176,169,146,278,113,141,111,69,186,55,70,72,59,123,48,28,68,15,75,19,22,22,29,31,20,21,10,7,48,33410,Kyaukkyi,MMR007011
 Never attended,1056,308,133,90,46,43,33,28,36,36,30,42,34,44,33,76,26,54,33,47,90,60,68,68,40,113,37,54,55,39,103,59,70,93,47,159,55,90,82,68,150,71,89,118,76,158,57,96,92,65,148,120,70,94,67,217,68,80,79,81,185,62,98,72,34,182,44,58,74,59,170,56,54,71,38,121,20,40,36,21,57,19,30,14,6,52,7347,Kyaukkyi,MMR007011
 Total,1381,1513,1424,1365,1343,1577,1294,1464,1414,1373,1209,1194,1025,1148,893,1141,752,871,829,791,1084,778,800,920,693,1080,633,804,754,588,932,628,672,802,635,1036,565,852,718,584,948,630,579,662,503,807,430,518,500,431,635,500,306,396,291,595,225,257,248,227,463,175,239,183,104,368,99,129,147,118,295,104,84,139,53,196,39,62,58,50,88,41,51,24,13,101,52670,Kyaukkyi,MMR007011
