School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,795,1778,1873,1876,1886,1925,1737,1709,1409,1100,804,526,400,290,196,115,86,58,27,13,17,15,16,14,10,9,10,7,5,9,10,4,6,4,3,6,6,3,2,1,3,3,3,5,4,6,1,4,5,3,6,5,2,-,-,1,3,2,1,3,-,2,1,1,3,3,2,2,1,1,1,3,-,1,-,1,1,1,-,2,-,-,-,-,1,1,18848,Yaedashe,MMR007010
 Previously attended,103,168,160,189,206,252,282,503,729,951,1176,1197,1379,1586,1350,1749,1470,1669,1632,1514,1826,1556,1536,1794,1531,1939,1484,1502,1538,1322,1639,1378,1387,1515,1269,1399,1085,1439,1173,1176,1372,1053,1047,1124,910,1078,730,815,879,753,886,744,617,694,518,693,424,427,404,333,471,327,334,251,189,246,125,132,153,104,216,96,82,78,61,91,48,68,55,56,49,43,21,9,17,57,66633,Yaedashe,MMR007010
 Never attended,1335,264,112,55,42,35,26,35,48,47,57,53,59,76,83,124,83,99,108,110,167,102,129,135,124,201,123,131,148,116,177,114,120,150,116,168,102,160,178,158,246,170,202,216,178,292,164,212,209,195,334,218,217,223,179,313,150,193,200,192,296,156,173,145,89,238,84,135,140,155,278,133,96,138,84,190,64,75,81,74,97,56,33,28,23,121,13155,Yaedashe,MMR007010
 Total,2233,2210,2145,2120,2134,2212,2045,2247,2186,2098,2037,1776,1838,1952,1629,1988,1639,1826,1767,1637,2010,1673,1681,1943,1665,2149,1617,1640,1691,1447,1826,1496,1513,1669,1388,1573,1193,1602,1353,1335,1621,1226,1252,1345,1092,1376,895,1031,1093,951,1226,967,836,917,697,1007,577,622,605,528,767,485,508,397,281,487,211,269,294,260,495,232,178,217,145,282,113,144,136,132,146,99,54,37,41,179,98636,Yaedashe,MMR007010
