School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,537,1909,2123,2179,2208,2378,2099,2112,1832,1398,995,733,565,458,309,207,103,60,32,18,19,19,8,10,10,10,7,7,13,5,11,10,8,12,6,5,2,10,5,6,7,4,1,6,-,4,2,3,6,4,3,8,2,6,3,4,3,-,1,2,4,3,2,3,1,4,2,1,1,1,1,1,-,-,-,2,1,-,2,-,2,-,1,-,-,-,22539,Thaton,MMR011007
 Previously attended,104,246,323,313,335,395,434,704,999,1251,1264,1200,1279,1440,1270,1502,1338,1414,1470,1245,1375,1289,1345,1403,1252,1563,1210,1341,1401,1174,1460,1293,1235,1453,1274,1579,1088,1421,1313,1201,1462,1198,1079,1254,1056,1263,956,1186,1141,982,1132,955,820,813,687,979,524,605,562,535,615,463,421,360,234,366,198,196,223,190,276,168,124,143,85,130,81,88,96,61,88,49,48,42,15,109,69254,Thaton,MMR011007
 Never attended,1822,487,144,100,68,75,40,73,64,61,86,90,101,149,68,140,94,118,153,127,231,152,183,210,153,283,163,235,251,188,291,215,228,291,194,358,188,265,227,235,362,251,268,298,214,418,187,253,242,203,348,216,177,208,117,374,127,164,200,160,301,149,168,113,79,297,86,106,131,103,229,92,88,124,51,172,55,75,63,44,79,38,31,30,17,127,16236,Thaton,MMR011007
 Total,2463,2642,2590,2592,2611,2848,2573,2889,2895,2710,2345,2023,1945,2047,1647,1849,1535,1592,1655,1390,1625,1460,1536,1623,1415,1856,1380,1583,1665,1367,1762,1518,1471,1756,1474,1942,1278,1696,1545,1442,1831,1453,1348,1558,1270,1685,1145,1442,1389,1189,1483,1179,999,1027,807,1357,654,769,763,697,920,615,591,476,314,667,286,303,355,294,506,261,212,267,136,304,137,163,161,105,169,87,80,72,32,236,108029,Thaton,MMR011007
