School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,159,380,533,614,562,608,522,550,460,358,244,184,131,112,49,50,27,7,7,2,7,3,2,6,4,2,2,3,2,-,1,-,1,-,-,2,-,1,2,-,-,1,-,1,1,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5607,Minesat,MMR016006
 Previously attended,14,20,23,25,22,37,39,53,84,105,154,162,181,291,221,370,223,242,222,218,241,189,146,225,130,190,119,152,107,121,148,118,109,127,88,127,89,115,87,77,104,77,71,79,65,90,47,59,59,39,47,36,41,36,20,39,25,12,16,10,15,3,10,6,9,9,3,2,4,3,10,6,1,11,-,1,3,2,1,2,2,-,-,-,-,4,6490,Minesat,MMR016006
 Never attended,1108,768,676,554,368,442,259,337,263,343,470,302,313,497,293,734,267,276,291,259,791,286,293,409,262,1046,267,256,201,275,777,313,208,324,206,869,254,232,236,226,576,204,142,213,144,679,153,141,117,149,251,129,82,125,87,448,70,60,49,61,187,53,50,61,38,257,42,29,27,25,73,18,18,19,15,89,16,16,11,8,21,7,7,9,3,66,21596,Minesat,MMR016006
 Total,1281,1168,1232,1193,952,1087,820,940,807,806,868,648,625,900,563,1154,517,525,520,479,1039,478,441,640,396,1238,388,411,310,396,926,431,318,451,294,998,343,348,325,303,680,282,213,293,210,770,200,200,176,188,298,166,123,161,107,488,95,72,65,71,202,56,60,67,48,267,45,31,31,28,84,24,19,30,15,90,19,18,12,10,23,7,7,9,3,71,33693,Minesat,MMR016006
