School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,1172,3751,4333,4275,3874,3856,3865,3787,3544,2911,2252,1723,1460,1348,968,782,437,274,175,115,111,67,64,71,48,70,37,29,23,32,35,14,23,29,17,19,11,14,13,12,16,17,12,12,9,10,5,13,9,17,10,15,6,7,8,14,9,10,7,9,11,9,4,7,6,4,2,6,3,3,4,2,3,2,1,2,6,1,2,-,4,-,2,1,1,2,45944,Hlinethaya,MMR013008
 Previously attended,436,802,966,913,936,1054,1195,1497,2119,2856,3604,4616,5783,9212,8223,10408,8527,9024,8733,8163,8588,7408,7256,8119,6624,8287,5843,6165,5855,4995,5738,4643,4240,5090,4257,4896,3192,4362,3933,3261,4341,3295,3104,3451,2768,3471,2374,2802,2860,2520,2749,2404,1964,2146,1618,2252,1298,1408,1421,1138,1453,871,933,723,447,755,368,422,447,394,587,384,235,318,143,284,143,154,160,127,155,97,72,55,67,203,261200,Hlinethaya,MMR013008
 Never attended,3540,888,230,208,101,109,77,112,123,122,97,111,120,202,153,253,176,195,216,187,259,193,195,223,210,304,179,236,256,204,275,214,203,222,194,262,142,229,200,176,281,215,179,229,157,301,149,201,232,192,282,242,178,204,155,331,168,182,218,196,322,145,193,145,59,212,80,112,123,118,216,142,95,130,52,146,57,70,71,67,97,55,31,31,34,111,18802,Hlinethaya,MMR013008
 Total,5148,5441,5529,5396,4911,5019,5137,5396,5786,5889,5953,6450,7363,10762,9344,11443,9140,9493,9124,8465,8958,7668,7515,8413,6882,8661,6059,6430,6134,5231,6048,4871,4466,5341,4468,5177,3345,4605,4146,3449,4638,3527,3295,3692,2934,3782,2528,3016,3101,2729,3041,2661,2148,2357,1781,2597,1475,1600,1646,1343,1786,1025,1130,875,512,971,450,540,573,515,807,528,333,450,196,432,206,225,233,194,256,152,105,87,102,316,325946,Hlinethaya,MMR013008
