School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,35,87,85,88,94,110,110,110,125,124,105,94,85,81,72,56,36,26,21,6,9,4,3,1,5,3,5,2,5,1,2,1,1,2,-,4,1,1,2,3,-,-,-,2,-,1,2,1,-,1,1,-,1,-,1,2,-,1,1,2,-,-,2,1,-,1,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1628,Kyauktada,MMR013033
 Previously attended,8,24,37,24,41,39,41,39,67,81,91,117,140,179,162,231,254,261,253,230,271,243,232,226,208,284,170,218,192,217,200,182,174,226,187,212,193,216,207,223,218,218,226,259,203,197,202,204,230,189,208,207,204,212,175,177,130,122,140,100,119,94,101,102,86,97,54,77,77,60,81,66,46,52,35,49,31,25,29,31,25,22,14,11,9,36,11850,Kyauktada,MMR013033
 Never attended,85,6,1,-,-,3,6,3,7,7,7,5,7,8,7,11,3,7,3,1,3,2,1,3,2,4,3,2,4,-,3,4,-,5,1,1,3,5,4,1,5,5,2,4,1,4,1,2,3,4,6,4,2,5,2,12,5,9,3,6,8,3,7,3,4,5,5,8,10,8,9,9,6,13,5,15,6,8,6,6,9,4,7,4,1,17,499,Kyauktada,MMR013033
 Total,128,117,123,112,135,152,157,152,199,212,203,216,232,268,241,298,293,294,277,237,283,249,236,230,215,291,178,222,201,218,205,187,175,233,188,217,197,222,213,227,223,223,228,265,204,202,205,207,233,194,215,211,207,217,178,191,135,132,144,108,127,97,110,106,90,103,60,85,88,68,90,75,52,65,41,64,37,33,35,37,34,26,21,15,10,53,13977,Kyauktada,MMR013033
