School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,129,443,555,542,510,510,440,485,473,314,256,154,126,84,50,35,25,10,13,6,5,4,6,4,2,4,1,2,4,1,1,-,-,-,4,1,-,-,4,-,-,2,-,1,-,-,-,1,-,-,-,-,1,-,1,-,2,-,-,-,-,1,-,1,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,5217,Momeik,MMR015017
 Previously attended,31,48,72,74,79,95,100,154,208,276,305,350,365,456,434,529,414,409,406,406,457,339,400,461,422,520,388,452,461,375,465,352,432,449,385,445,320,383,416,351,411,306,306,328,295,372,254,254,285,260,255,260,215,171,172,211,110,118,138,128,133,81,87,68,44,74,39,54,53,51,58,42,24,38,22,38,16,20,15,12,12,13,13,14,8,28,19390,Momeik,MMR015017
 Never attended,394,116,27,9,10,8,7,7,6,13,10,14,8,7,13,16,12,12,18,7,30,17,21,26,25,55,17,35,30,33,42,30,33,37,25,50,23,37,37,31,59,41,43,57,38,72,36,57,50,64,62,58,46,46,55,78,35,59,50,41,71,47,48,41,28,52,17,27,38,25,49,27,20,28,25,41,12,15,19,15,17,12,10,10,6,24,3119,Momeik,MMR015017
 Total,554,607,654,625,599,613,547,646,687,603,571,518,499,547,497,580,451,431,437,419,492,360,427,491,449,579,406,489,495,409,508,382,465,486,414,496,343,420,457,382,470,349,349,386,333,444,290,312,335,324,317,318,262,217,228,289,147,177,188,169,204,129,135,110,72,126,56,81,92,77,107,69,44,67,47,79,28,35,34,28,29,25,23,24,14,52,27726,Momeik,MMR015017
