School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,893,1903,1998,1964,1849,1983,1705,1693,1575,1107,828,613,481,438,343,229,148,78,43,30,12,16,15,14,15,5,7,9,6,6,7,4,7,8,1,5,4,7,7,7,3,5,-,5,-,5,2,1,2,1,3,-,5,5,1,4,2,1,6,2,1,5,-,2,1,6,1,2,2,2,4,3,1,-,2,3,-,-,1,-,1,-,-,-,-,2,20155,Kyaukse,MMR010013
 Previously attended,148,229,225,256,222,341,388,612,856,1112,1349,1427,1574,2217,1819,2575,2081,2152,2263,2032,2524,1990,2177,2449,2031,2773,1857,2216,2143,1832,2413,1712,1799,2081,1577,1995,1367,1921,1740,1328,1974,1420,1466,1469,1146,1727,1071,1210,1214,1103,1454,1000,877,958,715,1024,654,724,764,532,806,422,516,358,267,493,223,278,314,199,466,181,190,213,104,259,120,138,134,109,148,70,79,52,39,185,92668,Kyaukse,MMR010013
 Never attended,1117,188,58,53,28,35,15,23,20,30,31,23,36,55,43,89,36,59,59,64,114,65,66,84,55,128,61,97,65,68,142,82,80,91,73,140,55,99,86,70,133,71,86,104,61,128,66,82,90,85,135,84,96,81,74,143,68,78,92,72,117,59,95,69,50,126,37,56,55,42,120,57,37,61,21,79,26,31,40,22,38,23,21,17,8,69,6988,Kyaukse,MMR010013
 Total,2158,2320,2281,2273,2099,2359,2108,2328,2451,2249,2208,2063,2091,2710,2205,2893,2265,2289,2365,2126,2650,2071,2258,2547,2101,2906,1925,2322,2214,1906,2562,1798,1886,2180,1651,2140,1426,2027,1833,1405,2110,1496,1552,1578,1207,1860,1139,1293,1306,1189,1592,1084,978,1044,790,1171,724,803,862,606,924,486,611,429,318,625,261,336,371,243,590,241,228,274,127,341,146,169,175,131,187,93,100,69,47,256,119811,Kyaukse,MMR010013
