School_attendance,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Currently attending,133,347,382,412,365,381,378,358,417,332,270,221,194,173,90,59,28,13,19,12,12,5,2,7,2,2,3,2,1,3,1,1,2,1,-,4,1,1,-,1,4,2,-,1,-,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,4649,Hkamti,MMR005033
 Previously attended,5,21,34,26,23,26,20,31,53,82,112,131,163,246,224,285,222,212,251,252,268,224,235,240,212,308,172,202,190,152,232,172,170,191,164,206,130,140,171,141,145,101,128,135,123,129,82,98,66,87,74,69,74,54,37,64,38,38,38,30,39,27,21,15,19,25,15,14,12,16,11,6,13,8,1,2,2,2,-,1,5,1,3,1,3,1,8212,Hkamti,MMR005033
 Never attended,288,59,21,14,10,11,2,5,8,8,15,20,17,40,25,55,24,26,33,28,73,29,33,70,44,124,35,55,56,34,134,59,64,79,49,164,47,54,64,73,130,48,57,62,42,155,47,46,62,45,67,42,27,35,32,107,21,28,24,23,57,16,23,17,15,74,12,16,9,15,37,10,7,14,10,52,4,7,7,6,10,4,4,3,6,34,3618,Hkamti,MMR005033
 Total,426,427,437,452,398,418,400,394,478,422,397,372,374,459,339,399,274,251,303,292,353,258,270,317,258,434,210,259,247,189,367,232,236,271,213,374,178,195,235,215,279,151,185,198,165,285,130,146,129,132,141,111,101,89,69,171,59,66,62,53,96,43,44,32,34,99,27,30,21,32,48,16,20,22,11,54,6,9,7,7,16,5,7,4,9,35,16479,Hkamti,MMR005033
